"date","close","volume","open","high","low"
"2011/03/02","82.0500","3734998.0000","82.2800","82.5400","81.4200"
"2011/03/01","82.0800","3928591.0000","83.7300","84.0300","81.9200"
"2011/02/28","83.5400","3209772.0000","83.5800","84.2011","83.3100"
"2011/02/25","83.3700","2525772.0000","83.3300","83.5500","82.9000"
"2011/02/24","82.7200","3532090.0000","82.6200","83.3800","81.8100"
"2011/02/23","82.7900","5166702.0000","83.7600","84.2500","82.2500"
"2011/02/22","83.5600","4171958.0000","84.5400","84.6900","83.1800"
"2011/02/18","85.0100","3805549.0000","84.7400","85.0300","84.5800"
"2011/02/17","84.5400","3311103.0000","84.6700","85.0000","84.2500"
"2011/02/16","85.0600","2989563.0000","84.8600","85.1250","84.4100"
"2011/02/15","84.9300","2817932.0000","85.1100","85.1100","84.4852"
"2011/02/14","85.2100","2783484.0000","85.0700","85.4400","84.9000"
"2011/02/11","85.2000","2915462.0000","84.6400","85.4600","84.4600"
"2011/02/10","84.7500","4426406.0000","84.3700","85.1500","84.3400"
"2011/02/09","83.9800","3089397.0000","83.7200","84.0000","83.2200"
"2011/02/08","83.8800","2564232.0000","83.1100","83.9400","83.1000"
"2011/02/07","83.6600","3510989.0000","82.8500","83.8200","82.7300"
"2011/02/04","82.5200","2834362.0000","82.3300","82.6000","82.0100"
"2011/02/03","82.2200","2277183.0000","82.1600","82.3100","81.5800"
"2011/02/02","82.1600","2748679.0000","81.8400","82.5400","81.6800"
"2011/02/01","81.8300","3505667.0000","81.6300","82.0600","81.4300"
"2011/01/31","81.3000","4278307.0000","81.8000","81.9900","80.6600"
"2011/01/28","81.4300","4524142.0000","82.8700","83.0800","80.7100"
"2011/01/27","82.5900","4420245.0000","81.9400","82.9900","81.8000"
"2011/01/26","81.4100","5210178.0000","81.6800","81.9500","80.7600"
"2011/01/25","81.7300","4473193.0000","81.4600","81.7300","80.8800"
"2011/01/24","81.5200","4711400.0000","80.2600","81.5400","80.2600"
"2011/01/21","80.2000","4613171.0000","79.9000","80.5000","79.7600"
"2011/01/20","79.5500","3940952.0000","79.6200","79.9100","78.9800"
"2011/01/19","79.9100","4108886.0000","79.6700","80.0000","79.1700"
"2011/01/18","79.5700","3772493.0000","79.2800","79.7500","79.1900"
"2011/01/14","79.0800","4623971.0000","79.2000","79.3100","78.6900"
"2011/01/13","79.5000","2693905.0000","79.4900","79.7600","79.1500"
"2011/01/12","79.4300","3233676.0000","79.5700","79.9000","79.2400"
"2011/01/11","78.9200","3474512.0000","78.6000","79.1800","78.4700"
"2011/01/10","78.4600","3301579.0000","78.2700","78.6900","77.8100"
"2011/01/07","79.0800","2771809.0000","79.1400","79.6900","78.6300"
"2011/01/06","79.1500","3486345.0000","79.4100","79.7500","79.0400"
"2011/01/05","79.2300","2820589.0000","78.5900","79.5570","78.5900"
"2011/01/04","79.1200","3658789.0000","78.5900","79.4800","78.4000"
"2011/01/03","78.9900","3058709.0000","79.1900","79.4200","78.9600"
"2010/12/31","78.7200","1780548.0000","78.8000","78.8200","78.2500"
"2010/12/30","78.8500","1503711.0000","78.9200","79.1200","78.6100"
"2010/12/29","79.1000","1559070.0000","79.4600","79.6650","79.0900"
"2010/12/28","79.2900","2066213.0000","79.5700","79.5700","79.0400"
"2010/12/27","79.2700","1388683.0000","79.3700","79.4000","78.9800"
"2010/12/23","79.5000","1862179.0000","79.4900","79.6000","79.2000"
"2010/12/22","79.5200","2123278.0000","79.3800","79.7000","79.0700"
"2010/12/21","79.3500","2834674.0000","79.0300","79.4700","78.5600"
"2010/12/20","78.9000","2788483.0000","79.3800","79.5000","78.7900"
"2010/12/17","78.8000","5385907.0000","78.8300","79.0800","78.3800"
"2010/12/16","79.0200","3047450.0000","78.8300","79.2500","78.5900"
"2010/12/15","78.9500","3969886.0000","78.7100","79.4100","78.5800"
"2010/12/14","78.8500","3549195.0000","77.8200","79.0100","77.8200"
"2010/12/13","78.1500","3752475.0000","78.8400","78.8400","78.1100"
"2010/12/10","78.4000","3821381.0000","78.4900","78.8300","78.0700"
"2010/12/09","77.6300","3854843.0000","78.1400","78.2100","77.4200"
"2010/12/08","77.6900","5382256.0000","78.6600","79.0200","77.3500"
"2010/12/07","78.5400","4468469.0000","79.4100","79.4100","78.3700"
"2010/12/06","78.4100","2698062.0000","78.5800","78.8000","78.2300"
"2010/12/03","78.7400","3225453.0000","78.4200","78.8100","78.2900"
"2010/12/02","78.7000","4843632.0000","78.3900","79.3625","78.1000"
"2010/12/01","78.2600","7927093.0000","76.5400","78.4900","76.5400"
"2010/11/30","75.2700","5543705.0000","74.1100","75.6900","74.0410"
"2010/11/29","74.8000","4354731.0000","74.7200","75.0800","73.8800"
"2010/11/26","75.2800","1963880.0000","75.6100","75.6800","75.2000"
"2010/11/24","76.0900","3917383.0000","74.7600","76.2100","74.5600"
"2010/11/23","74.1800","4109648.0000","74.3700","74.4800","73.7000"
"2010/11/22","75.1100","3442697.0000","74.9000","75.4900","74.2600"
"2010/11/19","75.3100","4021860.0000","75.0900","75.4100","74.6450"
"2010/11/18","75.0300","3643889.0000","74.3500","75.5000","74.2300"
"2010/11/17","73.6400","3897238.0000","73.7300","74.0700","73.4300"
"2010/11/16","74.1600","5995319.0000","74.8000","74.9400","73.7700"
"2010/11/15","75.3100","4718064.0000","75.0200","75.7300","74.8700"
"2010/11/12","74.8800","4771042.0000","74.9400","75.2200","74.4200"
"2010/11/11","75.3900","3501220.0000","75.8700","75.9500","75.0400"
"2010/11/10","76.1500","4022929.0000","76.5300","76.6200","75.8000"
"2010/11/09","76.6900","3810036.0000","76.6900","76.7800","76.3400"
"2010/11/08","76.6300","3149208.0000","76.5200","76.9100","76.3300"
"2010/11/05","76.7500","4705319.0000","76.4900","76.8900","76.1400"
"2010/11/04","76.2400","5489556.0000","76.0100","76.9000","75.4601"
"2010/11/03","75.0500","3586720.0000","75.2400","75.5300","74.3100"
"2010/11/02","75.2500","2789336.0000","75.2100","75.6200","75.0800"
"2010/11/01","74.6400","3401518.0000","75.2700","75.7731","74.1100"
"2010/10/29","74.7700","2649941.0000","74.3200","74.8800","74.1000"
"2010/10/28","74.7000","3140980.0000","75.0100","75.3800","73.9800"
"2010/10/27","74.4600","3318325.0000","74.2200","74.5400","73.3000"
"2010/10/26","74.6700","3524062.0000","74.4700","74.8199","74.0300"
"2010/10/25","75.0100","4067189.0000","75.4600","75.5700","74.8000"
"2010/10/22","74.9400","3164189.0000","75.2500","75.2500","74.4900"
"2010/10/21","74.9700","8837538.0000","74.3200","75.5800","74.2500"
"2010/10/20","73.9200","8734704.0000","72.0100","74.2800","71.9200"
"2010/10/19","73.6100","5807792.0000","73.8000","74.1800","72.8500"
"2010/10/18","74.5600","3831962.0000","74.2700","74.9000","73.9800"
"2010/10/15","74.1000","4671760.0000","74.3400","74.8700","73.4000"
"2010/10/14","74.1500","4852025.0000","74.1900","74.2000","73.4000"
"2010/10/13","74.1800","4977424.0000","73.5100","74.6000","73.3600"
"2010/10/12","72.9800","3935820.0000","72.6000","73.2700","71.8000"
"2010/10/11","72.9300","2454549.0000","73.1100","73.1100","72.6100"
"2010/10/08","72.9100","3505179.0000","72.9900","73.2000","72.3000"
"2010/10/07","72.7800","3015877.0000","72.8200","73.0500","72.4100"
"2010/10/06","72.8700","3951774.0000","72.3800","72.9500","72.3800"
"2010/10/05","72.5100","5499276.0000","71.3100","72.8240","71.2400"
"2010/10/04","70.5300","4427323.0000","71.9400","72.0300","70.2300"
"2010/10/01","71.1300","4997173.0000","71.6800","72.0300","70.9800"
"2010/09/30","71.2300","5015123.0000","71.8200","72.9400","71.0000"
"2010/09/29","71.4900","2931295.0000","71.3000","71.7800","71.1700"
"2010/09/28","71.6000","3494293.0000","71.1500","71.8000","70.0400"
"2010/09/27","70.9100","3723222.0000","71.3400","71.4600","70.8499"
"2010/09/24","71.5000","2970796.0000","70.4400","71.6800","70.4400"
"2010/09/23","69.8000","3401335.0000","69.9600","70.5700","69.6200"
"2010/09/22","70.5800","3056585.0000","70.4300","71.2100","70.4300"
"2010/09/21","70.6000","4469602.0000","70.5300","71.2200","70.2800"
"2010/09/20","70.3700","2957904.0000","69.7000","70.6200","69.2500"
"2010/09/17","69.5300","5190111.0000","68.9400","69.6300","68.5600"
"2010/09/16","68.5300","2803221.0000","68.1600","68.6800","68.0000"
"2010/09/15","68.2700","3686447.0000","68.7000","68.7000","68.0500"
"2010/09/14","68.7200","3467047.0000","68.7200","69.3100","68.3600"
"2010/09/13","68.7900","4476720.0000","69.3300","69.8000","68.2800"
"2010/09/10","68.8900","3024176.0000","68.9000","69.1500","68.4801"
"2010/09/09","68.6200","2686756.0000","69.3500","69.4500","68.2500"
"2010/09/08","68.4700","3072817.0000","68.0600","68.9400","68.0300"
"2010/09/07","67.9800","3759285.0000","68.0100","68.4100","67.6700"
"2010/09/03","68.2600","4302762.0000","68.0300","68.5600","67.4800"
"2010/09/02","67.4400","3837043.0000","67.1100","67.4400","66.9100"
"2010/09/01","67.3700","5189174.0000","66.0300","67.5800","65.6800"
"2010/08/31","65.2100","5199372.0000","65.1200","65.7300","64.6700"
"2010/08/30","65.3900","3353786.0000","66.4700","66.4700","65.3900"
"2010/08/27","66.5700","5050217.0000","65.9900","66.6800","64.9900"
"2010/08/26","65.0500","5565163.0000","65.5100","65.8300","64.9500"
"2010/08/25","65.2600","6601906.0000","65.1400","65.7500","64.5700"
"2010/08/24","65.6600","5223297.0000","66.3300","66.5700","65.3900"
"2010/08/23","67.2200","3930162.0000","68.5400","68.9700","67.2100"
"2010/08/20","68.1200","3818360.0000","67.5500","68.7000","67.4100"
"2010/08/19","68.5100","6052505.0000","69.6200","70.1400","68.0200"
"2010/08/18","69.9300","4943748.0000","70.3400","70.6000","69.2900"
"2010/08/17","70.5100","6472182.0000","70.8500","71.3300","69.9100"
"2010/08/16","70.3500","2594821.0000","70.2000","70.7800","69.5000"
"2010/08/13","70.7000","2472735.0000","70.2700","70.9800","70.1300"
"2010/08/12","70.5800","2861992.0000","70.3500","70.9400","70.2900"
"2010/08/11","71.2700","4812974.0000","72.1600","72.3300","70.7700"
"2010/08/10","73.3900","4093901.0000","72.8200","73.8100","71.9302"
"2010/08/09","73.3500","2665728.0000","73.3400","73.6000","72.8900"
"2010/08/06","72.7300","3208644.0000","72.4000","73.2050","71.6800"
"2010/08/05","73.2000","3066070.0000","72.3800","73.3500","72.1100"
"2010/08/04","72.6700","2807712.0000","72.2100","72.9400","72.0600"
"2010/08/03","72.0300","3557771.0000","72.2500","72.7800","71.9800"
"2010/08/02","72.6100","3757411.0000","72.0400","72.8500","71.7700"
"2010/07/30","71.1000","4725636.0000","70.5600","71.5000","69.7900"
"2010/07/29","71.1500","5161434.0000","71.4800","72.0000","70.4900"
"2010/07/28","71.1100","3661333.0000","71.0700","71.4700","70.7800"
"2010/07/27","71.0900","4614415.0000","71.9600","71.9700","70.7450"
"2010/07/26","71.5900","4535325.0000","70.6200","71.7900","70.3500"
"2010/07/23","70.9000","4660960.0000","69.4800","71.1400","69.1600"
"2010/07/22","69.5300","5180190.0000","68.0100","69.9100","68.0100"
"2010/07/21","67.0300","6573165.0000","67.6700","68.7300","66.5300"
"2010/07/20","67.5400","5244580.0000","65.7500","67.7400","65.7500"
"2010/07/19","66.3900","4730206.0000","66.4200","66.9000","66.1200"
"2010/07/16","66.0300","4483400.0000","67.9500","68.0200","65.8800"
"2010/07/15","68.1500","4336100.0000","67.9600","68.3600","67.1700"
"2010/07/14","68.0100","3439677.0000","67.6300","68.3400","67.3800"
"2010/07/13","67.7600","5003354.0000","67.1800","68.3183","67.1800"
"2010/07/12","66.6800","3785671.0000","67.1800","67.5900","66.2700"
"2010/07/09","67.5100","2919556.0000","67.2800","67.7000","66.8800"
"2010/07/08","67.2300","3631585.0000","67.0700","67.2400","66.2900"
"2010/07/07","66.5500","5241487.0000","64.6000","66.5900","64.5600"
"2010/07/06","64.5900","5776139.0000","64.8100","65.2205","63.9100"
"2010/07/02","64.2900","3985519.0000","64.4500","64.9300","63.8400"
"2010/07/01","64.3900","5672313.0000","64.8500","64.9100","63.6200"
"2010/06/30","64.9100","6560865.0000","64.9900","65.8500","64.4300"
"2010/06/29","64.9700","7022172.0000","66.0900","66.7700","64.3200"
"2010/06/28","67.1100","3313900.0000","67.9100","67.9600","66.8200"
"2010/06/25","67.8600","7900601.0000","67.4300","67.8900","66.8100"
"2010/06/24","67.3500","5503646.0000","67.8900","68.5100","67.1600"
"2010/06/23","67.9900","5070711.0000","68.1800","68.6900","67.4600"
"2010/06/22","67.9900","4192931.0000","69.3000","69.6700","67.8500"
"2010/06/21","69.3700","4519332.0000","70.3400","70.6200","69.0400"
"2010/06/18","69.1800","6187789.0000","68.6500","69.2500","68.5119"
"2010/06/17","68.5600","4348939.0000","68.6500","68.7000","67.7100"
"2010/06/16","68.5900","4057650.0000","68.1800","68.7050","68.0500"
"2010/06/15","68.6000","4944808.0000","67.0200","68.6600","66.9600"
"2010/06/14","66.9000","6654974.0000","66.4900","67.8300","66.4400"
"2010/06/11","66.2300","4582977.0000","64.9300","66.2900","64.5500"
"2010/06/10","65.4900","5850865.0000","64.5300","65.6200","63.8600"
"2010/06/09","63.4200","7997238.0000","64.4500","64.8100","63.2700"
"2010/06/08","64.2100","7425415.0000","63.2500","64.2700","62.8800"
"2010/06/07","63.2200","8310661.0000","65.2600","65.4500","63.1500"
"2010/06/04","65.1400","6434254.0000","66.6200","66.8100","64.8800"
"2010/06/03","67.8500","3912195.0000","67.7600","68.2500","67.2800"
"2010/06/02","67.4600","4299739.0000","66.4700","67.5300","65.9650"
"2010/06/01","66.0500","5126815.0000","66.5900","67.4700","65.9300"
"2010/05/28","67.3800","4809390.0000","68.2500","68.4100","67.0400"
"2010/05/27","68.1100","5075268.0000","67.3400","68.1100","66.9900"
"2010/05/26","66.1500","6560490.0000","66.8200","67.7500","66.0000"
"2010/05/25","66.1600","7858347.0000","64.3400","66.3100","63.7900"
"2010/05/24","66.1300","5345057.0000","66.6600","66.7900","65.8100"
"2010/05/21","66.4400","10626710.0000","64.5800","67.1100","64.5800"
"2010/05/20","66.4300","10895610.0000","67.8000","68.5600","66.3600"
"2010/05/19","69.3500","8501023.0000","70.1600","70.7500","68.6600"
"2010/05/18","70.6800","6040528.0000","71.5600","71.9400","70.4800"
"2010/05/17","71.0300","5980540.0000","71.7100","72.0000","69.9200"
"2010/05/14","71.5800","6648659.0000","72.3500","72.6100","70.6900"
"2010/05/13","72.8600","5278970.0000","73.1100","74.1100","72.7300"
"2010/05/12","73.1500","5067183.0000","73.0500","73.4300","72.5800"
"2010/05/11","73.1300","5971317.0000","72.3400","74.2500","72.3300"
"2010/05/10","73.0400","7692201.0000","72.5400","73.3500","72.0000"
"2010/05/07","69.4600","10289950.0000","70.8500","71.4600","68.8600"
"2010/05/06","71.2400","9269923.0000","73.0500","74.0000","65.1700"
"2010/05/05","73.5900","6179354.0000","73.5900","74.3100","72.8300"
"2010/05/04","74.1600","5426599.0000","75.6100","75.6100","73.4500"
"2010/05/03","76.2800","4115551.0000","75.2600","76.3800","75.1400"
"2010/04/30","74.9500","5068410.0000","76.0200","76.4900","74.9000"
"2010/04/29","76.0200","4974299.0000","75.3100","76.3500","75.1600"
"2010/04/28","74.6600","6122576.0000","74.6400","74.9000","73.5600"
"2010/04/27","74.3200","6237354.0000","76.2100","76.3500","74.0700"
"2010/04/26","76.4000","3457258.0000","76.5700","77.0800","76.2600"
"2010/04/23","76.4700","4710891.0000","76.5200","76.7800","75.7800"
"2010/04/22","76.4300","8610341.0000","76.6300","76.7500","75.9400"
"2010/04/21","76.9300","10684690.0000","73.6300","77.0900","73.6300"
"2010/04/20","74.2000","4977841.0000","74.1300","74.6800","73.2700"
"2010/04/19","73.7600","5119322.0000","73.4600","73.8100","73.0000"
"2010/04/16","73.6900","7570183.0000","74.6600","74.7800","73.2100"
"2010/04/15","74.6100","3360733.0000","73.8900","74.7200","73.7600"
"2010/04/14","74.0000","3383875.0000","73.3300","74.0500","73.1300"
"2010/04/13","73.4600","4417243.0000","73.5800","73.7100","72.9300"
"2010/04/12","73.7600","3794509.0000","74.3600","74.3600","73.5900"
"2010/04/09","73.9900","2818259.0000","73.7100","74.0000","73.4100"
"2010/04/08","73.7000","3302029.0000","73.6900","73.9100","73.2800"
"2010/04/07","73.9900","5225365.0000","74.5500","74.6400","73.5300"
"2010/04/06","74.6700","3689592.0000","74.5400","74.9700","74.4200"
"2010/04/05","74.8500","4504993.0000","74.3200","74.9500","74.2200"
"2010/04/01","74.1300","3456279.0000","73.8700","74.4800","73.5400"
"2010/03/31","73.6100","3761566.0000","73.9300","74.3300","73.4200"
"2010/03/30","74.1300","2876091.0000","74.2200","74.8500","73.9500"
"2010/03/29","74.0000","3033921.0000","73.7900","74.3200","73.6300"
"2010/03/26","73.6200","4793439.0000","73.4600","74.0700","73.4600"
"2010/03/25","73.2700","3936206.0000","73.4100","73.8200","73.1800"
"2010/03/24","73.0400","4180806.0000","72.9800","73.5400","72.7600"
"2010/03/23","73.0900","4964021.0000","72.7200","73.1700","72.5800"
"2010/03/22","72.6100","5176803.0000","72.6600","73.0300","72.5700"
"2010/03/19","73.2400","9199053.0000","72.7600","73.7350","72.7200"
"2010/03/18","72.5000","3174583.0000","72.0800","72.5500","72.0600"
"2010/03/17","72.1900","4486294.0000","72.6300","72.8000","72.0600"
"2010/03/16","72.4000","5154484.0000","71.9700","72.5000","71.5900"
"2010/03/15","71.8400","5463095.0000","71.5100","72.1100","71.3200"
"2010/03/12","71.5300","5805586.0000","71.7900","72.4500","71.1400"
"2010/03/11","72.0400","4983932.0000","71.9500","72.0400","71.2600"
"2010/03/10","71.7900","4900636.0000","71.9700","72.2200","71.3800"
"2010/03/09","71.7800","5560467.0000","71.5100","72.2500","71.1600"
"2010/03/08","70.7600","4018468.0000","71.1900","71.4200","70.7600"
"2010/03/05","71.2500","4057324.0000","70.5700","71.3100","70.5700"
"2010/03/04","70.3700","5651623.0000","69.6600","70.7900","69.6400"
"2010/03/03","69.6000","4835054.0000","69.8400","70.3800","69.4300"
"2010/03/02","69.7500","5956243.0000","69.8900","70.0000","69.6400"
"2010/03/01","69.6400","3703138.0000","68.8400","69.8000","68.8400"
"2010/02/26","68.6500","3973110.0000","68.6700","68.9800","68.1400"
"2010/02/25","68.6700","5920516.0000","67.5700","68.7000","67.0500"
"2010/02/24","68.6200","4842340.0000","68.1900","68.7000","67.7900"
"2010/02/23","67.7900","4152217.0000","68.3800","68.7500","67.7200"
"2010/02/22","68.4000","3306792.0000","68.8400","68.9200","68.1300"
"2010/02/19","68.5200","5296087.0000","68.2400","68.9000","68.1100"
"2010/02/18","68.1100","4124802.0000","67.5300","68.2900","67.4200"
"2010/02/17","67.3500","5984641.0000","66.3000","67.5300","65.8200"
"2010/02/16","66.3300","6290951.0000","66.0600","66.4300","65.5600"
"2010/02/12","65.6900","7957297.0000","65.9000","66.2600","65.0100"
"2010/02/11","66.7100","5504100.0000","66.3600","66.8500","65.8600"
"2010/02/10","66.6400","4933051.0000","66.5200","66.9300","66.1100"
"2010/02/09","66.5200","5277448.0000","66.2000","67.1100","65.7100"
"2010/02/08","65.4000","5260361.0000","66.2800","66.3300","65.3100"
"2010/02/05","66.5000","7825287.0000","66.3800","67.0000","65.0500"
"2010/02/04","66.3800","5983103.0000","67.8700","67.9500","66.3400"
"2010/02/03","68.2400","4150885.0000","67.8200","68.4300","67.7000"
"2010/02/02","68.0300","6129221.0000","67.8900","68.4300","67.6900"
"2010/02/01","67.5500","4898991.0000","67.7600","67.9700","67.2000"
"2010/01/29","67.4800","7232057.0000","67.3900","68.4900","66.6400"
"2010/01/28","67.3700","5578633.0000","67.6900","67.8300","66.5500"
"2010/01/27","67.6100","7690664.0000","67.2600","67.8500","66.5000"
"2010/01/26","68.4700","4996256.0000","68.0000","68.8600","67.8000"
"2010/01/25","68.5900","4999387.0000","69.5100","69.5100","68.5600"
"2010/01/22","69.0800","5813947.0000","69.8700","70.2900","69.0000"
"2010/01/21","70.1300","5111225.0000","71.4500","71.8500","69.7500"
"2010/01/20","71.4300","3673173.0000","72.0100","72.2400","70.6300"
"2010/01/19","72.2900","3680613.0000","71.9900","72.9400","71.6400"
"2010/01/15","71.9900","5343245.0000","72.8300","72.9300","71.6800"
"2010/01/14","72.8100","3551212.0000","72.2400","72.8500","72.1200"
"2010/01/13","72.5600","4877064.0000","71.8200","72.6600","71.7900"
"2010/01/12","71.7400","4671786.0000","71.8000","71.9500","71.0600"
"2010/01/11","72.1600","5529998.0000","70.7300","72.2600","70.7300"
"2010/01/08","70.6300","4654756.0000","70.2600","70.7000","70.2500"
"2010/01/07","70.4900","4264850.0000","70.0100","70.6200","69.5700"
"2010/01/06","70.1900","4726859.0000","70.5600","70.8300","70.0300"
"2010/01/05","70.5600","5004145.0000","71.6400","71.6400","70.2800"
"2010/01/04","71.6300","6104078.0000","70.2100","71.8600","69.8600"
"2009/12/31","69.4100","2643559.0000","70.6700","70.7600","69.3200"
"2009/12/30","70.4900","2191091.0000","70.3000","70.5400","70.0000"
"2009/12/29","70.3000","2265969.0000","70.5900","70.8900","70.3000"
"2009/12/28","70.4600","2021896.0000","70.3000","70.7800","69.9900"
"2009/12/24","70.3600","1253881.0000","69.6800","70.5000","69.6800"
"2009/12/23","69.5100","2876984.0000","69.3600","69.7800","69.1300"
"2009/12/22","69.3500","4006926.0000","69.3750","69.8600","69.2100"
"2009/12/21","69.3600","4094428.0000","69.5500","70.0300","69.2800"
"2009/12/18","69.4600","9565709.0000","69.9000","70.0000","69.1200"
"2009/12/17","69.5800","3718732.0000","70.0600","70.1200","69.4600"
"2009/12/16","70.2500","5235445.0000","70.4000","70.7500","70.0900"
"2009/12/15","70.2500","5467889.0000","69.7800","70.3000","69.3600"
"2009/12/14","69.9100","4999424.0000","69.9000","69.9800","69.4700"
"2009/12/11","69.4000","5805117.0000","68.8200","69.6500","68.6500"
"2009/12/10","67.9300","4786433.0000","67.7800","69.0000","67.5800"
"2009/12/09","67.4100","4835798.0000","67.7400","67.9000","66.7500"
"2009/12/08","68.2300","4107610.0000","68.5200","68.5200","67.3900"
"2009/12/07","68.8600","3486359.0000","68.3200","69.2000","68.2000"
"2009/12/04","68.3200","4389369.0000","67.7900","68.8200","67.5000"
"2009/12/03","67.2600","3787570.0000","68.0500","68.4900","67.1800"
"2009/12/02","68.1500","2657994.0000","67.7300","68.6500","67.5200"
"2009/12/01","68.0000","3856167.0000","68.0000","68.6900","67.9050"
"2009/11/30","67.2400","4311181.0000","67.1700","67.4600","66.5200"
"2009/11/27","67.2000","2598992.0000","66.9300","67.5800","66.3500"
"2009/11/25","68.3100","2723891.0000","68.4700","68.4700","67.9200"
"2009/11/24","68.2700","3886476.0000","68.5000","68.7300","67.9100"
"2009/11/23","68.7300","3260616.0000","68.5200","69.1300","68.2900"
"2009/11/20","67.9700","3361086.0000","67.7300","68.1100","67.4900"
"2009/11/19","68.0100","4208841.0000","68.4800","68.4800","67.2900"
"2009/11/18","68.8100","5958646.0000","69.7400","69.7600","68.4000"
"2009/11/17","69.9300","4811229.0000","69.3800","69.9650","69.0800"
"2009/11/16","69.3400","5372922.0000","68.3000","69.4000","68.0100"
"2009/11/13","67.9900","4951126.0000","66.8600","68.2500","66.6600"
"2009/11/12","66.7000","4666739.0000","67.1500","67.5700","66.5101"
"2009/11/11","66.9700","3408917.0000","66.8600","67.4500","66.6300"
"2009/11/10","66.7300","3552572.0000","66.7400","67.2000","66.2900"
"2009/11/09","66.7300","3834642.0000","65.6300","66.7500","65.1100"
"2009/11/06","65.0700","3895111.0000","65.3600","65.7200","64.6900"
"2009/11/05","65.4500","3653770.0000","64.0300","65.5000","63.9000"
"2009/11/04","63.5800","4446476.0000","63.5500","64.6400","63.3900"
"2009/11/03","63.2000","4432048.0000","62.1700","63.3500","62.1700"
"2009/11/02","62.6600","4582327.0000","61.7100","62.9400","61.4300"
"2009/10/30","61.4500","8178489.0000","63.4200","63.7800","61.4200"
"2009/10/29","63.5800","5004231.0000","62.7100","63.7400","62.3400"
"2009/10/28","62.6100","5005694.0000","63.7800","64.3200","62.5800"
"2009/10/27","64.0900","5606345.0000","65.0200","65.4300","63.9100"
"2009/10/26","64.8300","5456677.0000","65.8100","66.2600","64.4200"
"2009/10/23","65.8100","5562791.0000","66.0000","66.3600","65.5400"
"2009/10/22","65.9000","4801889.0000","65.2600","66.0600","64.9000"
"2009/10/21","65.4000","5830064.0000","65.1400","66.2600","64.7600"
"2009/10/20","65.4000","6567312.0000","64.4100","65.8800","63.8000"
"2009/10/19","65.4400","5979912.0000","65.0300","65.8600","64.7900"
"2009/10/16","64.8900","6204145.0000","64.1600","65.0900","64.1200"
"2009/10/15","64.4000","5668697.0000","63.4600","64.4400","63.4600"
"2009/10/14","63.7600","5235692.0000","62.7400","63.8700","62.2500"
"2009/10/13","61.9700","3683180.0000","61.4700","62.1500","61.2100"
"2009/10/12","61.4700","3613213.0000","62.3200","62.4900","61.0400"
"2009/10/09","62.1700","2811839.0000","61.8400","62.2200","61.7800"
"2009/10/08","61.7800","4464285.0000","61.6000","62.2800","61.2900"
"2009/10/07","61.0700","2375359.0000","60.8600","61.4600","60.8600"
"2009/10/06","61.4900","3726764.0000","60.8800","61.9210","60.6900"
"2009/10/05","60.4300","3562671.0000","60.0000","60.4800","59.3700"
"2009/10/02","59.6300","4662594.0000","59.3800","59.9400","59.3100"
"2009/10/01","59.9900","6033284.0000","60.8300","60.9800","59.9100"
"2009/09/30","60.9300","6495067.0000","61.1700","61.5300","59.9750"
"2009/09/29","61.3100","4048842.0000","61.6600","61.9300","61.2500"
"2009/09/28","61.6400","5365825.0000","61.9000","62.1500","61.5600"
"2009/09/25","61.5400","4667587.0000","62.1900","62.1900","61.0100"
"2009/09/24","62.3400","4699866.0000","62.9300","63.0000","62.0100"
"2009/09/23","62.7400","4698404.0000","63.4800","63.7200","62.6700"
"2009/09/22","63.2300","4584111.0000","63.2100","63.3000","62.8000"
"2009/09/21","62.6700","3690927.0000","62.4700","63.0200","62.3000"
"2009/09/18","62.8200","6836979.0000","62.7200","63.2800","62.5000"
"2009/09/17","62.5200","6683771.0000","61.9200","63.0400","61.9200"
"2009/09/16","61.9500","7258762.0000","61.7000","62.3500","61.3500"
"2009/09/15","61.2900","5412009.0000","61.6700","61.7300","61.1800"
"2009/09/14","61.5600","4838261.0000","61.5100","61.7600","61.1400"
"2009/09/11","61.9900","4765564.0000","62.0400","62.0400","61.4100"
"2009/09/10","61.9500","4573634.0000","61.2500","62.0000","60.7400"
"2009/09/09","61.2400","4924751.0000","60.4900","61.3700","60.4900"
"2009/09/08","60.3800","4951475.0000","60.7400","60.8800","59.8300"
"2009/09/04","60.5200","3424019.0000","59.6800","60.6900","59.4700"
"2009/09/03","59.6500","4733854.0000","58.8600","59.7500","58.8500"
"2009/09/02","58.8500","3723840.0000","58.9900","59.2900","58.6700"
"2009/09/01","59.0600","6182369.0000","59.3500","60.4000","58.6000"
"2009/08/31","59.3600","3759949.0000","59.2800","59.3600","58.8300"
"2009/08/28","59.6400","3846541.0000","60.2900","60.3700","59.3900"
"2009/08/27","60.0100","4082864.0000","59.6200","60.4400","59.5300"
"2009/08/26","59.7700","3661348.0000","59.7000","59.9700","59.1700"
"2009/08/25","59.7100","6798423.0000","59.4100","60.6300","59.0400"
"2009/08/24","59.3000","5756776.0000","58.9300","59.7200","58.7700"
"2009/08/21","58.7100","6823349.0000","57.6800","58.8400","57.2200"
"2009/08/20","57.2600","5066627.0000","55.9600","57.2600","55.8400"
"2009/08/19","56.0000","6597322.0000","55.8800","56.6200","55.5500"
"2009/08/18","56.8100","3842215.0000","56.3000","57.1300","56.2300"
